0,216629;1,658223
0,882719;2,515684
0,856328;2,463955
0,306234;1,782604
0,877028;2,504073
0,212406;1,651776
0,907153;2,569077
0,514736;2,014846
0,161656;1,568604
0,944194;2,665917
0,074478;1,385948
0,750079;2,293004
0,569414;2,072007
0,146667;1,541604
0,039946;1,282653
0,376478;1,867730
0,464295;1,963633
0,398647;1,892913
0,051908;1,322205
0,417442;1,913720
0,944050;2,665486
0,652882;2,166792
0,985360;2,828887
0,948647;2,679523
0,916098;2,590362
0,865182;2,480736
0,119840;1,489572
0,154369;1,555641
0,472277;1,971881
0,554496;2,056068
0,415044;1,911092
0,648744;2,161840
0,436118;1,933936
0,842793;2,439273
0,819069;2,398450
0,084291;1,410588
0,679862;2,199827
0,433166;1,930770
0,220082;1,663449
0,918698;2,596759
0,563574;2,065735
0,992257;2,875560
0,869949;2,489997
0,228169;1,675528
0,834777;2,425155
0,090642;1,425774
0,416574;1,912770
0,363188;1,852277
0,097446;1,441466
0,779082;2,335293
0,030918;1,248670
0,643808;2,155972
0,485808;1,985706
0,976914;2,785124
0,995660;2,906834
0,058458;1,341929
0,497564;1,997561
0,554091;2,055639
0,612677;2,119860
0,264801;1,727738
0,514279;2,014383
0,494130;1,994113
0,846999;2,446826
0,517902;2,018065
0,381233;1,873193
0,375853;1,867009
0,955985;2,703302
0,241262;1,694640
0,897903;2,548122
0,058311;1,341499
0,029722;1,243810
0,532583;2,033132
0,120061;1,490023
0,870603;2,491281
0,217910;1,660166
0,407661;1,902951
0,550436;2,051777
0,179920;1,599867
0,921359;2,603411
0,273133;1,739098
0,546903;2,048057
0,793156;2,356815
0,581106;2,084692
0,642131;2,153987
0,293113;1,765654
0,348820;1,835248
0,611677;2,118724
0,447734;1,946291
0,061251;1,350003
0,445957;1,944412
0,203026;1,637222
0,261168;1,722728
0,450426;1,949133
0,315869;1,794820
0,818320;2,397206
0,503293;2,003298
0,843892;2,441238
0,299263;1,773645
0,711913;2,240939
0,125817;1,501631
0,606123;2,112445
0,113068;1,475538
0,333477;1,816672
0,745637;2,286750
0,918851;2,597138
0,132048;1,513902
0,326646;1,808265
0,935797;2,641663
0,945764;2,670649
0,452285;1,951089
0,554329;2,055891
0,612813;2,120014
0,543699;2,044698
0,950507;2,685378
0,163058;1,571065
0,509713;2,009761
0,747626;2,289544
0,355026;1,842646
0,921291;2,603241
0,141972;1,532864
0,127307;1,504592
0,644729;2,157063
0,960238;2,718002
0,727773;2,262129
0,683995;2,205009
0,896349;2,544696
0,936418;2,643400
0,379605;1,871327
0,027615;1,235010
0,123693;1,497380
0,915938;2,589972
0,177764;1,596261
0,674148;2,192718
0,398833;1,893122
0,189977;1,616404
0,940513;2,655075
0,209643;1,647523
0,468428;1,967913
0,869640;2,489393
0,042957;1,293110
0,972460;2,765310
0,140923;1,530891
0,486021;1,985922
0,552618;2,054080
0,848769;2,450035
0,262457;1,724509
0,111187;1,471565
0,716753;2,247342
0,466768;1,966196
0,962013;2,724365
0,547257;2,048430
0,756732;2,302479
0,402604;1,897334
0,563564;2,065723
0,813887;2,389896
0,992219;2,875253
0,227271;1,674197
0,739620;2,278363
0,792534;2,355848
0,117759;1,485301
0,169340;1,581962
0,091684;1,428215
0,934697;2,638604
0,445127;1,943533
0,247960;1,704216
0,467272;1,966718
0,445711;1,944151
0,062689;1,354088
0,614333;2,121744
0,100457;1,448235
0,388479;1,881452
0,163315;1,571516
0,838705;2,432030
0,112844;1,475067
0,571286;2,074026
0,610112;2,116951
0,151235;1,549972
0,803081;2,372435
0,386251;1,878921
0,722215;2,254634
0,269437;1,734081
0,430833;1,928260
0,016969;1,184222
0,194884;1,624314
0,410535;1,906129
0,864539;2,479498
0,304424;1,780287
0,454178;1,953077
0,365429;1,854902
0,764188;2,313252
0,714320;2,244116
0,569973;2,072609
0,540079;2,040916
0,113258;1,475937
0,529915;2,030376
0,277533;1,745027
0,488937;1,988875
0,560278;2,062213
0,588982;2,093338
0,027718;1,235450
0,860874;2,472503
0,701084;2,226804
0,113105;1,475615
0,950680;2,685930
0,078685;1,396700
0,465770;1,965163
0,198752;1,630478
0,416523;1,912713
0,495150;1,995138
0,978288;2,791614
0,081587;1,403947
0,227486;1,674517
0,363972;1,853197
0,284534;1,754366
0,164441;1,573482
0,752183;2,295987
0,935493;2,640816
0,839089;2,432707
0,571673;2,074444
0,104018;1,456110
0,236333;1,687507
0,052357;1,323594
0,957264;2,707645
0,739156;2,277720
0,997415;2,928102
0,560004;2,061921
0,979196;2,796020
0,349737;1,836346
0,036863;1,271527
0,562830;2,064938
0,480898;1,980712
0,457218;1,956262
0,470423;1,969972
0,395482;1,889361
0,860639;2,472059
0,757963;2,304246
0,086993;1,417117
0,099225;1,445477
0,675969;2,194977
0,012381;1,157359
0,086700;1,416413
0,162758;1,570541
0,479173;1,978952
0,466617;1,966040
0,433289;1,930902
0,293295;1,765892
0,410315;1,905887
0,169029;1,581428
0,870854;2,491776
0,443906;1,942238
0,735586;2,272795
0,000656;1,036234
0,033005;1,256924
0,713777;2,243398
0,446015;1,944474
0,181275;1,602122
0,695459;2,219563
0,582069;2,085745
0,830459;2,417693
0,526393;2,026751
0,087829;1,419115
0,138651;1,526596
0,315683;1,794586
0,686864;2,208627
0,129652;1,509219
0,064797;1,359992
0,043078;1,293524
0,015949;1,178599
0,052020;1,322553
0,302462;1,777769
0,478013;1,977766
0,972759;2,766587
0,162885;1,570762
0,601614;2,107379
0,330921;1,813537
0,796221;2,361597
0,081222;1,403042
0,090196;1,424727
0,929729;2,625109
0,947370;2,675562
0,445339;1,943757
0,807182;2,379003
0,301800;1,776916
0,344901;1,830544
0,759134;2,305931
0,769193;2,320578
0,826501;2,410935
0,009729;1,139488
0,507200;2,007226
0,503076;2,003081
0,205210;1,640640
0,961573;2,722773
0,151886;1,551156
0,754582;2,299404
0,265502;1,728700
0,294405;1,767340
0,068239;1,369429
0,888282;2,527310
0,358071;1,846252
0,102710;1,453232
0,239767;1,692484
0,759597;2,306599
0,551257;2,052643
0,979226;2,796166
0,850195;2,452633
0,220726;1,664419
0,745158;2,286078
0,863584;2,477667
0,258215;1,718630
0,815593;2,392699
0,663466;2,179592
0,864959;2,480306
0,366634;1,856311
0,024224;1,220111
0,139570;1,528337
0,755881;2,301260
0,091438;1,427640
0,800307;2,368031
0,767011;2,317375
0,158036;1,562203
0,113982;1,477456
0,693807;2,217448
0,807083;2,378844
0,637193;2,148171
0,309666;1,786976
0,551946;2,053370
0,555334;2,056956
0,497242;1,997238
0,142470;1,533798
0,493688;1,993668
0,408716;1,904120
0,294060;1,766889
0,260149;1,721317
0,328021;1,809964
0,047574;1,308462
0,584107;2,087977
0,083073;1,407610
0,206158;1,642118
0,894761;2,541222
0,253273;1,711721
0,760088;2,307307
0,798176;2,364668
0,950415;2,685087
0,624378;2,133256
0,917489;2,593770
0,230072;1,678339
0,821790;2,402990
0,816882;2,394825
0,328022;1,809965
0,061670;1,351197
0,483663;1,983528
0,928258;2,621208
0,235045;1,685632
0,408556;1,903942
0,598768;2,104196
0,487442;1,987362
0,433531;1,931162
0,363242;1,852340
0,006283;1,112102
0,604730;2,110877
0,698958;2,224060
0,390378;1,883604
0,081253;1,403119
0,612426;2,119576
0,051718;1,321615
0,223704;1,668886
0,792692;2,356092
0,766632;2,316820
0,791426;2,354130
0,491008;1,990967
0,365097;1,854514
0,180465;1,600775
0,079369;1,398419
0,952853;2,692927
0,603459;2,109448
0,327726;1,809600
0,098429;1,443687
0,296094;1,769538
0,456687;1,955706
0,539534;2,040348
0,942373;2,660511
0,470533;1,970086
0,250222;1,707420
0,474900;1,974577
0,640849;2,152473
0,747157;2,288885
0,475750;1,975449
0,937700;2,647013
0,927799;2,619998
0,520492;2,020706
0,900792;2,554561
0,609811;2,116610
0,089953;1,424153
0,841640;2,437222
0,446809;1,945314
0,516501;2,016639
0,828072;2,413607
0,400872;1,895401
0,451841;1,950622
0,097944;1,442592
0,142066;1,533041
0,707505;2,235154
0,044920;1,299732
0,964027;2,731772
0,399959;1,894382
0,118599;1,487029
0,288783;1,759977
0,573744;2,076684
0,917994;2,595016
0,727028;2,261120
0,162234;1,569621
0,669898;2,187471
0,979199;2,796033
0,394285;1,888015
0,749953;2,292827
0,468324;1,967806
0,117449;1,484663
0,968334;2,748341
0,786111;2,345953
0,173437;1,588960
0,958607;2,712276
0,313105;1,791335
0,358957;1,847298
0,993050;2,882103
0,193959;1,622830
0,867131;2,484502
0,871153;2,492364
0,466385;1,965800
0,532674;2,033226
0,648911;2,162040
0,251365;1,709035
0,695179;2,219204
0,876331;2,502670
0,499196;1,999195
0,981133;2,805747
0,898958;2,550462
0,780114;2,336848
0,382597;1,874754
0,311607;1,789439
0,177935;1,596548
0,552749;2,054219
0,049615;1,315007
0,872323;2,494674
0,128236;1,506431
0,261701;1,723465
0,408833;1,904249
0,255841;1,715319
0,916739;2,591928
0,624898;2,133857
0,665593;2,182189
