0,571204;1,898145
0,224406;2,305314
0,596617;1,857672
0,347155;2,181767
0,628493;1,802733
0,086228;2,429001
0,231743;2,298339
0,899265;1,597060
0,945659;1,782636
0,690452;1,676141
0,425151;2,093918
0,520707;1,971863
0,519251;1,973877
0,053856;2,456146
0,165827;2,359435
0,060934;2,450263
0,116888;2,402702
0,544626;1,937930
0,530022;1,958842
0,071798;2,441177
0,710709;1,625610
0,880839;1,523356
0,259577;2,271443
0,711800;1,622693
0,224972;2,304778
0,102752;2,414901
0,959229;1,836917
0,765386;1,061543
0,837316;1,349264
0,768553;1,074214
0,076795;2,436975
0,700807;1,651106
0,462637;2,048264
0,539276;1,945663
0,618211;1,821033
0,264131;2,266975
0,242445;2,288080
0,773211;1,092842
0,348972;2,179815
0,169201;2,356390
0,760757;1,043026
0,035254;2,471471
0,512018;1,983802
0,479169;2,027278
0,400954;2,122119
0,831247;1,324987
0,764642;1,058567
0,335708;2,193972
0,251907;2,278925
0,803281;1,213123
0,739576;1,538699
0,060612;2,450532
0,703811;1,643544
0,959608;1,838432
0,131347;2,390091
0,542654;1,940791
0,382022;2,143564
0,635452;1,789997
0,038951;2,468441
0,645837;1,770409
0,583061;1,879586
0,500046;1,999938
0,281342;2,249908
0,509310;1,987482
0,979539;1,918155
0,106596;2,411598
0,550763;1,928950
0,680887;1,698023
0,675737;1,709375
0,119576;2,400368
0,717028;1,608389
0,097920;2,419043
0,738155;1,543581
0,173797;2,352228
0,009846;2,492098
0,489368;2,014044
0,815604;1,262415
0,853952;1,415806
0,363185;2,164402
0,044571;2,463819
0,109785;2,408848
0,161362;2,363453
0,003517;2,497183
0,110352;2,408359
0,688651;1,680346
0,162233;2,362670
0,648430;1,765402
0,171046;2,354721
0,768886;1,075545
0,672642;1,716065
0,087792;2,427674
0,512401;1,983279
0,924952;1,699806
0,660193;1,742051
0,863396;1,453584
0,095994;2,420689
0,366907;2,160322
0,599849;1,852331
0,655106;1,752283
0,362660;2,164976
0,221866;2,307718
0,903523;1,614090
0,503624;1,995152
0,416549;2,104050
0,939781;1,759125
0,903108;1,612431
0,531151;1,957246
0,058781;2,452056
0,936264;1,745057
0,793828;1,175311
0,863177;1,452708
0,414477;2,106472
0,122902;2,397474
0,611893;1,831991
0,091699;2,424352
0,186948;2,340231
0,039577;2,467927
0,163100;2,361890
0,219674;2,309788
0,066540;2,445584
0,336224;2,193426
0,909359;1,637434
0,589147;1,869844
0,790935;1,163741
0,250044;2,280733
0,494164;2,007741
0,421932;2,097724
0,415357;2,105445
0,903806;1,615225
0,273194;2,258024
0,570013;1,899981
0,202049;2,326291
0,842455;1,369820
0,139277;2,383114
0,822991;1,291963
0,007412;2,494057
0,566176;1,905857
0,716711;1,609274
0,763200;1,052802
0,109472;2,409119
0,895608;1,582433
0,485823;2,018670
0,226262;2,303554
0,789590;1,158361
0,644023;1,773884
0,090767;2,425145
0,518275;1,975224
0,652354;1,757733
0,106274;2,411874
0,144159;2,378797
0,877620;1,510481
0,162664;2,362282
0,894091;1,576364
