0,151175;8,018875
0,753886;8,915841
0,015470;8,998281
0,209160;8,026102
0,841025;8,104446
0,078906;8,009857
0,904595;8,112286
0,531700;8,940727
0,251561;8,031384
0,286015;8,968164
0,441501;8,054999
0,950616;8,117957
0,833277;8,103490
0,161175;8,982074
0,923680;8,896777
0,176489;8,022031
0,426984;8,053196
0,553651;8,068910
0,305225;8,038063
0,058170;8,993534
0,925087;8,896619
0,587379;8,934497
0,679407;8,084480
0,776386;8,913317
0,652198;8,927239
0,035338;8,004416
0,119780;8,986681
0,541738;8,067433
0,858821;8,904064
0,913778;8,113418
0,695459;8,922392
0,405784;8,954799
0,449040;8,055935
0,584092;8,072681
0,869747;8,902837
0,296053;8,967045
0,760661;8,915082
0,520359;8,064783
0,776502;8,913304
0,008362;8,999071
0,963338;8,892318
0,365727;8,959271
0,323750;8,963956
0,671532;8,083506
0,304003;8,037911
0,531274;8,066136
0,580627;8,072252
0,382087;8,957445
0,036498;8,995944
0,829625;8,103040
0,218042;8,975740
0,822496;8,908143
0,535080;8,940349
0,947615;8,117588
0,704422;8,921388
0,149361;8,018648
0,298610;8,037240
0,855267;8,904463
0,019268;8,002408
0,133323;8,985174
0,421099;8,953089
0,165026;8,020602
0,188881;8,978989
0,277031;8,969166
0,294160;8,036686
0,045253;8,994971
0,946979;8,894158
0,824651;8,907901
0,131382;8,985390
0,454965;8,056670
0,861073;8,903811
0,926914;8,115037
0,344154;8,961679
0,350236;8,043660
0,753744;8,093670
0,016144;8,002018
0,284343;8,035464
0,651749;8,927290
0,681423;8,923965
0,651704;8,927295
0,988258;8,122593
0,183012;8,979642
0,391796;8,956361
0,386876;8,956911
0,960448;8,119168
0,658942;8,081948
0,641179;8,928474
0,749995;8,093206
0,178855;8,022326
0,325592;8,040596
0,576028;8,071682
0,620444;8,077183
0,400181;8,955425
0,714346;8,920275
0,753000;8,093578
0,419230;8,953298
0,308964;8,965605
0,859259;8,904015
0,209783;8,976661
0,429713;8,952127
0,238730;8,029786
0,527818;8,065707
0,179404;8,022394
0,016389;8,002048
0,111043;8,013868
0,278063;8,034683
0,494366;8,061559
0,740868;8,917301
