0,590942;2,095502
0,962708;2,726899
0,233240;1,682993
0,062787;1,354365
0,267466;1,731390
0,301296;1,776268
0,878265;2,506573
0,996081;2,911466
0,131194;1,512239
0,985935;2,832283
0,617391;2,125232
0,488797;1,988734
0,213854;1,653994
0,244719;1,699599
0,996071;2,911354
0,964822;2,734751
0,755635;2,300908
0,959452;2,715225
0,504293;2,004302
0,647921;2,160859
0,610336;2,117205
0,921619;2,604069
0,658670;2,173768
0,272640;1,738431
0,257870;1,718150
0,017129;1,185092
0,894684;2,541053
0,949009;2,680653
0,987694;2,843117
0,171233;1,585205
0,905930;2,566249
0,964263;2,732654
0,369087;1,859171
0,244780;1,699686
0,016723;1,182885
0,070849;1,376428
0,756913;2,302739
0,440456;1,938569
0,745258;2,286219
0,553329;2,054832
0,792826;2,356301
0,027076;1,232705
0,061548;1,350851
0,442585;1,940835
0,530799;2,031289
0,145044;1,538597
0,747401;2,289227
0,567087;2,069502
0,026443;1,229971
0,432846;1,930425
0,839406;2,433266
0,900123;2,553062
0,370933;1,861317
0,274659;1,741160
0,197624;1,628688
0,473813;1,973461
0,378861;1,870473
0,524607;2,024917
0,061783;1,351520
0,389071;1,882124
0,118160;1,486127
0,906787;2,568229
0,369674;1,859853
0,110388;1,469868
0,290945;1,762817
0,915795;2,589622
0,767211;2,317667
0,509248;2,009292
0,937176;2,645531
0,114744;1,479049
0,500322;2,000322
0,904417;2,562775
0,538455;2,039225
0,821386;2,402314
0,032773;1,256021
0,821739;2,402905
0,967047;2,743280
0,165758;1,575775
0,902154;2,557629
0,500438;2,000438
0,865017;2,480417
0,332839;1,815891
0,021860;1,209091
0,394622;1,888394
0,407918;1,903236
0,870733;2,491537
0,406656;1,901838
0,660106;2,175507
0,401657;1,896278
0,651764;2,165452
0,205275;1,640742
0,056059;1,334841
0,185407;1,608945
0,136470;1,522437
0,651851;2,165555
0,661488;2,177186
0,634610;2,145143
0,889681;2,530279
0,873266;2,496545
0,987880;2,844309
0,302492;1,777808
0,991126;2,866778
0,853225;2,458198
0,159018;1,563947
0,621563;2,130015
0,616541;2,124261
0,198395;1,629912
0,420350;1,916897
0,818764;2,397943
0,960688;2,719600
0,283014;1,752348
0,608543;2,115176
0,783367;2,341771
0,051821;1,321936
0,961612;2,722915
0,810851;2,384941
0,973268;2,768779
0,722420;2,254910
0,718213;2,249284
0,004094;1,090492
0,813853;2,389840
0,420667;1,917243
0,154140;1,555230
0,638545;2,149759
0,032050;1,253179
0,659178;2,174382
0,798921;2,365841
0,470407;1,969955
0,123288;1,496565
0,107905;1,464554
0,560463;2,062410
0,694055;2,217766
0,987475;2,841729
0,494428;1,994412
0,847674;2,448046
0,850712;2,453579
0,913060;2,583010
0,794945;2,359602
0,647864;2,160791
0,651285;2,164877
0,149523;1,546850
0,026883;1,231876
0,826824;2,411483
0,427830;1,925019
0,539478;2,040289
0,000368;1,027135
0,187739;1,612762
0,326826;1,808488
0,969071;2,751288
0,177852;1,596410
0,162613;1,570287
0,044609;1,298694
0,743784;2,284156
0,774503;2,328440
0,079457;1,398641
0,440239;1,938338
0,097020;1,440499
0,607999;2,114561
0,638701;2,149942
0,644030;2,156235
0,212130;1,651353
0,274756;1,741291
0,824085;2,406847
0,393870;1,887547
0,765709;2,315470
0,277723;1,745282
0,683528;2,204422
0,049255;1,313864
0,836212;2,427657
0,214517;1,655007
0,390142;1,883337
0,118637;1,487107
0,925685;2,614474
0,987405;2,841289
0,323509;1,804374
0,216114;1,657440
0,227248;1,674163
0,349522;1,836089
0,423022;1,919806
0,726079;2,259837
0,212164;1,651405
0,841503;2,436977
0,133013;1,515778
0,553276;2,054777
0,915013;2,587720
0,617220;2,125037
0,613006;2,120234
0,785139;2,344468
0,824684;2,407858
0,463746;1,963064
0,176202;1,593636
0,421578;1,918235
0,462268;1,961528
0,342944;1,828184
0,862893;2,476345
0,640416;2,151962
0,466748;1,966176
0,632170;2,142294
0,887176;2,524976
0,770429;2,322399
0,592794;2,097552
0,088343;1,420340
0,778979;2,335137
0,296869;1,770544
0,473778;1,973425
0,792596;2,355944
0,160435;1,566453
0,422703;1,919459
0,366339;1,855966
0,057172;1,338148
0,893098;2,537611
0,304518;1,780408
0,033312;1,258117
0,876480;2,502970
0,005653;1,106330
0,010088;1,142042
0,548233;2,049456
0,154064;1,555093
0,352516;1,839662
0,742702;2,282647
0,592635;2,097376
0,409244;1,904703
0,157955;1,562059
0,749791;2,292598
0,736569;2,274147
0,510187;2,010239
0,708648;2,236650
0,250814;1,708257
0,433055;1,930650
0,349415;1,835961
0,625039;2,134019
0,023858;1,218439
0,979075;2,795427
0,312095;1,790057
0,384494;1,876919
0,183564;1,605912
0,167151;1,578189
0,310355;1,787851
0,132507;1,514795
0,047383;1,307839
0,358414;1,846657
0,862925;2,476407
0,183378;1,605604
0,032338;1,254315
0,507003;2,007028
0,198729;1,630442
0,030291;1,246135
0,105305;1,458922
